date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:36:45	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Nov%202016%2011:19:58%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/bootstrap/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/bootstrap/fonts/glyphicons-halflings-regular.svg	(from http://www.moodsmusic.it/wp-content/themes/moods_theme/bootstrap/css/bootstrap.min.css?ver=4.7.27)
06:36:47	23424/23424	---M--	200	added ('OK')	font/woff	date:Wed,%2030%20Nov%202016%2011:19:59%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/bootstrap/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/bootstrap/fonts/glyphicons-halflings-regular.woff	(from http://www.moodsmusic.it/wp-content/themes/moods_theme/bootstrap/css/bootstrap.min.css?ver=4.7.27)
06:36:50	45404/45404	---M--	200	added ('OK')	font/ttf	date:Wed,%2030%20Nov%202016%2011:19:58%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/bootstrap/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://www.moodsmusic.it/wp-content/themes/moods_theme/bootstrap/css/bootstrap.min.css?ver=4.7.27)
06:36:58	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Nov%202016%2011:20:02%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/fonts/fontawesome-webfont.eot?v=4.4.0	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/fonts/fontawesome-webfont93e3.eot	(from http://www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/css/font-awesome.min.css?ver=4.7.27)
06:36:58	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Nov%202016%2011:20:02%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/css/font-awesome.min.css?ver=4.7.27)
06:37:01	64464/64464	---M--	200	added ('OK')	font/woff2	date:Wed,%2030%20Nov%202016%2011:20:10%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/fonts/fontawesome-webfont.woff2?v=4.4.0	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/fonts/fontawesome-webfont93e3.woff2	(from http://www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/css/font-awesome.min.css?ver=4.7.27)
06:37:04	355981/355981	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Nov%202016%2011:20:07%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/fonts/fontawesome-webfont.svg?v=4.4.0	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/fonts/fontawesome-webfont93e3.svg	(from http://www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/css/font-awesome.min.css?ver=4.7.27)
06:37:14	81284/81284	---M--	200	added ('OK')	font/woff	date:Wed,%2030%20Nov%202016%2011:20:07%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/fonts/fontawesome-webfont.woff?v=4.4.0	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/fonts/fontawesome-webfont93e3.woff	(from http://www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/css/font-awesome.min.css?ver=4.7.27)
06:37:14	1313/1313	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Nov%202016%2010:56:33%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/play-button-video.svg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/play-button-video.svg	(from http://www.moodsmusic.it/wp-content/themes/moods_theme/style.min.css?ver=2.87)
06:37:15	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2025%20Jan%202024%2023:37:13%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/index.html	(from http://www.moodsmusic.it/)
06:37:21	138204/138204	---M--	200	added ('OK')	font/ttf	date:Wed,%2030%20Nov%202016%2011:20:06%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/fonts/fontawesome-webfont.ttf?v=4.4.0	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/fonts/fontawesome-webfont93e3.ttf	(from http://www.moodsmusic.it/wp-content/themes/moods_theme/font-awesome/css/font-awesome.min.css?ver=4.7.27)
06:37:27	190976/190976	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2010:55:51%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/moods-safari.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/moods-safari.jpg	(from http://www.moodsmusic.it/wp-content/themes/moods_theme/style.min.css?ver=2.87)
06:37:38	1055487/1055487	---M--	200	added ('OK')	audio/mpeg	date:Wed,%2030%20Nov%202016%2010:54:43%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/audio/moods.mp3	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/audio/moods.mp3	(from http://www.moodsmusic.it/)
06:37:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2023:37:37%20GMT	http://www.moodsmusic.it/?p=12	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/index678b.html	(from http://www.moodsmusic.it/bio/)
06:37:39	2358/2358	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2023:37:37%20GMT	http://www.moodsmusic.it/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.moodsmusic.it%2Fbio%2F	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-json/oembed/1.0/embed2cde.json	(from http://www.moodsmusic.it/bio/)
06:37:40	2489/2489	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20Jan%202024%2023:37:38%20GMT	http://www.moodsmusic.it/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.moodsmusic.it%2Fbio%2F&format=xml	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-json/oembed/1.0/embedf0da	(from http://www.moodsmusic.it/bio/)
06:37:40	2244/2244	---M--	200	added ('OK')	application/javascript	date:Wed,%2030%20Nov%202016%2010:56:49%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/js/jquery.inview.min.js	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/js/jquery.inview.min.js	(from http://www.moodsmusic.it/bio/)
06:37:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2023:37:39%20GMT	http://www.moodsmusic.it/?p=25	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/index970c.html	(from http://www.moodsmusic.it/disco/)
06:37:41	2227/2227	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2023:37:39%20GMT	http://www.moodsmusic.it/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.moodsmusic.it%2Fdisco%2F	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-json/oembed/1.0/embed997d.json	(from http://www.moodsmusic.it/disco/)
06:37:42	1225/1225	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Nov%202016%2010:56:33%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/prew-01.svg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/prew-01.svg	(from http://www.moodsmusic.it/disco/)
06:37:42	2320/2320	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20Jan%202024%2023:37:40%20GMT	http://www.moodsmusic.it/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.moodsmusic.it%2Fdisco%2F&format=xml	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-json/oembed/1.0/embed6bbe	(from http://www.moodsmusic.it/disco/)
06:37:42	960/960	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Nov%202016%2010:56:33%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/play-01.svg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/play-01.svg	(from http://www.moodsmusic.it/disco/)
06:37:42	916/916	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Nov%202016%2010:56:33%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/pause-01.svg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/pause-01.svg	(from http://www.moodsmusic.it/disco/)
06:37:43	1216/1216	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Nov%202016%2010:56:33%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/next-01.svg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/next-01.svg	(from http://www.moodsmusic.it/disco/)
06:37:48	107357/107357	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:14:38%20GMT	http://www.moodsmusic.it/wp-content/uploads/2016/03/moods-band-bio.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/uploads/2016/03/moods-band-bio.jpg	(from http://www.moodsmusic.it/bio/)
06:37:57	123370/123370	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2010:55:47%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/moods-band.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/moods-band.jpg	(from http://www.moodsmusic.it/bio/)
06:55:34	6587350/6587350	---M--	200	added ('OK')	audio/mpeg	date:Wed,%2030%20Nov%202016%2010:47:16%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/audio/03-MOODS-Move%20It%20On.mp3	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/audio/03-MOODS-Move%20It%20On.mp3	(from http://www.moodsmusic.it/disco/)
06:55:59	6782120/6782120	---M--	200	added ('OK')	audio/mpeg	date:Wed,%2030%20Nov%202016%2010:47:35%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/audio/01-MOODS-In%20Your%20Eyes.mp3	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/audio/01-MOODS-In%20Your%20Eyes.mp3	(from http://www.moodsmusic.it/disco/)
06:58:10	7588777/7588777	---M--	200	added ('OK')	audio/mpeg	date:Wed,%2030%20Nov%202016%2010:46:08%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/audio/02-MOODS-B-come.mp3	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/audio/02-MOODS-B-come.mp3	(from http://www.moodsmusic.it/disco/)
07:02:03	8941295/8941295	---M--	200	added ('OK')	audio/mpeg	date:Wed,%2030%20Nov%202016%2010:49:19%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/audio/04-MOODS-Catch%20Me.mp3	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/audio/04-MOODS-Catch%20Me.mp3	(from http://www.moodsmusic.it/disco/)
07:11:02	5580908/5580908	---M--	200	added ('OK')	audio/mpeg	date:Wed,%2030%20Nov%202016%2010:49:48%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/audio/06-MOODS-Long%20Way%20Down.mp3	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/audio/06-MOODS-Long%20Way%20Down.mp3	(from http://www.moodsmusic.it/disco/)
07:15:27	7374783/7374783	---M--	200	added ('OK')	audio/mpeg	date:Wed,%2030%20Nov%202016%2010:50:41%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/audio/05-MOODS-Sunlight.mp3	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/audio/05-MOODS-Sunlight.mp3	(from http://www.moodsmusic.it/disco/)
07:16:04	6643353/6643353	---M--	200	added ('OK')	audio/mpeg	date:Wed,%2030%20Nov%202016%2010:54:27%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/audio/07-MOODS-Voices.mp3	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/audio/07-MOODS-Voices.mp3	(from http://www.moodsmusic.it/disco/)
07:19:54	6619120/6619120	---M--	200	added ('OK')	audio/mpeg	date:Wed,%2030%20Nov%202016%2010:51:21%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/audio/08-MOODS-Ride%20In%20The%20Sky.mp3	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/audio/08-MOODS-Ride%20In%20The%20Sky.mp3	(from http://www.moodsmusic.it/disco/)
07:20:42	292223/292223	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202016%2010:56:36%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/wailing-label.png	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/wailing-label.png	(from http://www.moodsmusic.it/disco/)
07:20:46	24946/24946	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2010:56:33%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/moods-wailing.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/moods-wailing.jpg	(from http://www.moodsmusic.it/disco/)
07:21:40	328527/328527	---M--	200	added ('OK')	application/pdf	date:Wed,%2030%20Nov%202016%2010:55:50%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/lyrics-moods-wailing.pdf	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/lyrics-moods-wailing.pdf	(from http://www.moodsmusic.it/disco/)
07:21:41	3440/3440	---M--	200	added ('OK')	application/javascript	date:Wed,%2030%20Nov%202016%2010:56:36%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/js/disco.min.js	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/js/disco.min.js	(from http://www.moodsmusic.it/disco/)
07:21:46	2222/2222	---MC-	200	added ('OK')	application/json	date:Fri,%2026%20Jan%202024%2000:21:40%20GMT	http://www.moodsmusic.it/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.moodsmusic.it%2Ftour%2F	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-json/oembed/1.0/embed363f.json	(from http://www.moodsmusic.it/tour/)
07:21:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jan%202024%2000:21:45%20GMT	http://www.moodsmusic.it/?p=34	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/index1e7e.html	(from http://www.moodsmusic.it/tour/)
07:21:48	2315/2315	---MC-	200	added ('OK')	text/xml	date:Fri,%2026%20Jan%202024%2000:21:46%20GMT	http://www.moodsmusic.it/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.moodsmusic.it%2Ftour%2F&format=xml	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-json/oembed/1.0/embedc1fa	(from http://www.moodsmusic.it/tour/)
07:21:49	2237/2237	---MC-	200	added ('OK')	application/json	date:Fri,%2026%20Jan%202024%2000:21:47%20GMT	http://www.moodsmusic.it/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.moodsmusic.it%2Fgallery%2F	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-json/oembed/1.0/embed969e.json	(from http://www.moodsmusic.it/gallery/)
07:21:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jan%202024%2000:21:48%20GMT	http://www.moodsmusic.it/?p=36	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/index0d0b.html	(from http://www.moodsmusic.it/gallery/)
07:21:51	2330/2330	---MC-	200	added ('OK')	text/xml	date:Fri,%2026%20Jan%202024%2000:21:48%20GMT	http://www.moodsmusic.it/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.moodsmusic.it%2Fgallery%2F&format=xml	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-json/oembed/1.0/embedcff7	(from http://www.moodsmusic.it/gallery/)
07:21:57	35547/35547	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:14:21%20GMT	http://www.moodsmusic.it/wp-content/uploads/2016/03/IMG_2856-300x300.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/uploads/2016/03/IMG_2856-300x300.jpg	(from http://www.moodsmusic.it/gallery/)
07:21:58	26879/26879	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jan%202024%2000:21:56%20GMT	http://www.moodsmusic.it/photogallery/	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/photogallery/index.html	(from http://www.moodsmusic.it/gallery/)
07:22:03	26852/26852	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:14:18%20GMT	http://www.moodsmusic.it/wp-content/uploads/2016/03/IMG_2853-300x300.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/uploads/2016/03/IMG_2853-300x300.jpg	(from http://www.moodsmusic.it/gallery/)
07:22:04	24916/24916	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jan%202024%2000:22:02%20GMT	http://www.moodsmusic.it/video/	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/video/index.html	(from http://www.moodsmusic.it/gallery/)
07:22:05	2237/2237	---MC-	200	added ('OK')	application/json	date:Fri,%2026%20Jan%202024%2000:22:03%20GMT	http://www.moodsmusic.it/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.moodsmusic.it%2Fbooking%2F	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-json/oembed/1.0/embed814e.json	(from http://www.moodsmusic.it/booking/)
07:22:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jan%202024%2000:22:04%20GMT	http://www.moodsmusic.it/?p=57	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/index9787.html	(from http://www.moodsmusic.it/booking/)
07:22:07	2330/2330	---MC-	200	added ('OK')	text/xml	date:Fri,%2026%20Jan%202024%2000:22:05%20GMT	http://www.moodsmusic.it/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.moodsmusic.it%2Fbooking%2F&format=xml	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-json/oembed/1.0/embed458c	(from http://www.moodsmusic.it/booking/)
07:32:55	6507938/6507938	---M--	200	added ('OK')	audio/mpeg	date:Wed,%2030%20Nov%202016%2010:53:29%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/audio/10-MOODS-Pump%20Rock.mp3	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/audio/10-MOODS-Pump%20Rock.mp3	(from http://www.moodsmusic.it/disco/)
07:32:57	2207/2207	---MC-	200	added ('OK')	application/json	date:Fri,%2026%20Jan%202024%2000:32:55%20GMT	http://www.moodsmusic.it/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.moodsmusic.it%2Fm%2F	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-json/oembed/1.0/embedd4b9.json	(from http://www.moodsmusic.it/m/)
07:32:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jan%202024%2000:32:56%20GMT	http://www.moodsmusic.it/?p=144	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/index421d.html	(from http://www.moodsmusic.it/m/)
07:32:59	2300/2300	---MC-	200	added ('OK')	text/xml	date:Fri,%2026%20Jan%202024%2000:32:57%20GMT	http://www.moodsmusic.it/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.moodsmusic.it%2Fm%2F&format=xml	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-json/oembed/1.0/embed11d5	(from http://www.moodsmusic.it/m/)
07:33:16	103545/103545	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:20:22%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/slider/1.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/slider/1.jpg	(from http://www.moodsmusic.it/m/)
07:33:41	147328/147328	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:20:22%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/slider/2.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/slider/2.jpg	(from http://www.moodsmusic.it/m/)
07:34:02	129908/129908	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:20:23%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/slider/3.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/slider/3.jpg	(from http://www.moodsmusic.it/m/)
07:34:16	82820/82820	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:20:43%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/slider/4.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/slider/4.jpg	(from http://www.moodsmusic.it/m/)
07:34:36	117353/117353	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:20:44%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/slider/5.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/slider/5.jpg	(from http://www.moodsmusic.it/m/)
07:34:48	6983596/6983596	---M--	200	added ('OK')	audio/mpeg	date:Wed,%2030%20Nov%202016%2010:55:41%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/audio/11-MOODS-Sunlight%20(unplugged%20version).mp3	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/audio/11-MOODS-Sunlight%20(unplugged%20version).mp3	(from http://www.moodsmusic.it/disco/)
07:34:54	106727/106727	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:20:45%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/img/slider/6.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/img/slider/6.jpg	(from http://www.moodsmusic.it/m/)
07:34:58	58979/58979	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:15:20%20GMT	http://www.moodsmusic.it/wp-content/uploads/2016/03/moods-photo1-600x400.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/uploads/2016/03/moods-photo1-600x400.jpg	(from http://www.moodsmusic.it/m/)
07:35:00	37575/37575	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:15:25%20GMT	http://www.moodsmusic.it/wp-content/uploads/2016/03/moods-photo2-600x400.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/uploads/2016/03/moods-photo2-600x400.jpg	(from http://www.moodsmusic.it/m/)
07:35:13	72764/72764	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:11:42%20GMT	http://www.moodsmusic.it/wp-content/uploads/2016/03/12366433_10208328954731497_941242937550312121_n-600x400.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/uploads/2016/03/12366433_10208328954731497_941242937550312121_n-600x400.jpg	(from http://www.moodsmusic.it/m/)
07:35:13	88529/88529	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:15:33%20GMT	http://www.moodsmusic.it/wp-content/uploads/2016/03/moods-photo3-600x400.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/uploads/2016/03/moods-photo3-600x400.jpg	(from http://www.moodsmusic.it/m/)
07:35:21	43024/43024	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:11:51%20GMT	http://www.moodsmusic.it/wp-content/uploads/2016/03/1891157_268275956669269_521560943_n-600x400.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/uploads/2016/03/1891157_268275956669269_521560943_n-600x400.jpg	(from http://www.moodsmusic.it/m/)
07:35:24	65031/65031	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2011:11:12%20GMT	http://www.moodsmusic.it/wp-content/uploads/2016/03/11072683_878756992190129_5009180619189839484_n-600x400.jpg	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/uploads/2016/03/11072683_878756992190129_5009180619189839484_n-600x400.jpg	(from http://www.moodsmusic.it/m/)
07:36:00	222629/222629	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202016%2011:17:27%20GMT	http://www.moodsmusic.it/wp-content/uploads/2016/03/screenmoods2.png	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/uploads/2016/03/screenmoods2.png	(from http://www.moodsmusic.it/m/)
07:36:58	355071/355071	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202016%2011:18:36%20GMT	http://www.moodsmusic.it/wp-content/uploads/2016/03/screenmoods5.png	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/uploads/2016/03/screenmoods5.png	(from http://www.moodsmusic.it/m/)
07:37:08	663992/663992	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202016%2011:17:20%20GMT	http://www.moodsmusic.it/wp-content/uploads/2016/03/screenmoods1.png	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/uploads/2016/03/screenmoods1.png	(from http://www.moodsmusic.it/m/)
07:38:02	10071462/10071462	---M--	200	added ('OK')	audio/mpeg	date:Wed,%2030%20Nov%202016%2010:54:27%20GMT	http://www.moodsmusic.it/wp-content/themes/moods_theme/audio/09-MOODS-Chemical%20Lover.mp3	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/themes/moods_theme/audio/09-MOODS-Chemical%20Lover.mp3	(from http://www.moodsmusic.it/disco/)
07:38:04	402805/402805	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202016%2011:18:10%20GMT	http://www.moodsmusic.it/wp-content/uploads/2016/03/screenmoods3.png	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/uploads/2016/03/screenmoods3.png	(from http://www.moodsmusic.it/m/)
07:38:04	339789/339789	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202016%2011:18:24%20GMT	http://www.moodsmusic.it/wp-content/uploads/2016/03/screenmoods4.png	C:/My%20Web%20Sites/animation2/www.moodsmusic.it/wp-content/uploads/2016/03/screenmoods4.png	(from http://www.moodsmusic.it/m/)
